rt,stimulus,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,id,subj,source_file,natural,mobile,volition,potent,sentient,instigation,qualpersist
32407,,survey-html-form,10,2.1.0,304405,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,20.0,instrument,ga09qpkps8.csv,5,2,2,2,2,5,5
23413,,survey-html-form,11,2.1.0,327821,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,22.0,instrument,ga09qpkps8.csv,2,6,2,2,2,5,3
13766,,survey-html-form,12,2.1.0,341591,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,5.0,human,ga09qpkps8.csv,5,5,5,5,5,5,3
14808,,survey-html-form,13,2.1.0,356405,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,4.0,instrument,ga09qpkps8.csv,5,5,2,2,2,5,2
15669,,survey-html-form,14,2.1.0,372080,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,16.0,instrument,ga09qpkps8.csv,2,6,2,2,2,5,3
12776,,survey-html-form,15,2.1.0,384863,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,23.0,human,ga09qpkps8.csv,5,5,5,5,5,5,2
32208,,survey-html-form,16,2.1.0,417077,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,13.0,human,ga09qpkps8.csv,6,6,6,6,6,6,2
20102,,survey-html-form,17,2.1.0,437183,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,18.0,instrument,ga09qpkps8.csv,3,6,2,2,2,5,3
13770,,survey-html-form,18,2.1.0,450960,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,8.0,instrument,ga09qpkps8.csv,3,6,2,2,2,5,3
15728,,survey-html-form,19,2.1.0,466693,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,10.0,instrument,ga09qpkps8.csv,2,6,2,2,2,5,3
14470,,survey-html-form,20,2.1.0,481167,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,12.0,instrument,ga09qpkps8.csv,3,6,2,2,2,5,3
12482,,survey-html-form,21,2.1.0,493655,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,19.0,human,ga09qpkps8.csv,6,6,6,6,6,6,3
11241,,survey-html-form,22,2.1.0,504903,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,6.0,instrument,ga09qpkps8.csv,2,5,2,2,2,2,5
15465,,survey-html-form,23,2.1.0,520375,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,26.0,instrument,ga09qpkps8.csv,3,6,2,2,2,5,3
14801,,survey-html-form,24,2.1.0,535183,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,24.0,instrument,ga09qpkps8.csv,6,6,2,2,2,2,5
10825,,survey-html-form,25,2.1.0,546015,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,3.0,human,ga09qpkps8.csv,6,6,6,6,6,6,3
16899,,survey-html-form,26,2.1.0,562920,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,14.0,instrument,ga09qpkps8.csv,5,6,2,2,2,2,3
13272,,survey-html-form,27,2.1.0,576197,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,7.0,human,ga09qpkps8.csv,6,6,6,6,6,6,3
4390,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,580590,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,,,ga09qpkps8.csv,,,,,,,
46236,,survey,29,3.0.0,627058,66c2c77d5b9a0a6d850046bb,697959de24a1c569e8bf5a40,697a29dc9c401d0e6e34581a,,,ga09qpkps8.csv,,,,,,,
546576,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,546585,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,,,gdp9ym7tpv.csv,,,,,,,
34821,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 36 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>This is a pilot. There may be bugs. </p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,581407,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,,,gdp9ym7tpv.csv,,,,,,,
33783,,survey-html-form,2,2.1.0,615192,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,7.0,instrument,gdp9ym7tpv.csv,3,6,1,1,1,5,1
34220,,survey-html-form,3,2.1.0,649414,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,20.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,3
18344,,survey-html-form,4,2.1.0,667759,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,24.0,human,gdp9ym7tpv.csv,7,7,7,5,7,7,7
24030,,survey-html-form,5,2.1.0,691790,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,26.0,human,gdp9ym7tpv.csv,7,7,7,5,7,7,7
12527,,survey-html-form,6,2.1.0,704318,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,22.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
20503,,survey-html-form,7,2.1.0,724823,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,3.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,5,5
10462,,survey-html-form,8,2.1.0,735286,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,8.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
10440,,survey-html-form,9,2.1.0,745727,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,2.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
18287,,survey-html-form,10,2.1.0,764016,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,23.0,instrument,gdp9ym7tpv.csv,7,1,1,5,1,1,7
10511,,survey-html-form,11,2.1.0,774527,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,12.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
9295,,survey-html-form,12,2.1.0,783823,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,10.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
15647,,survey-html-form,13,2.1.0,799471,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,9.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,7
9686,,survey-html-form,14,2.1.0,809158,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,15.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,7
13536,,survey-html-form,15,2.1.0,822695,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,21.0,instrument,gdp9ym7tpv.csv,7,5,1,1,1,1,3
9095,,survey-html-form,16,2.1.0,831791,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,18.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
14006,,survey-html-form,17,2.1.0,845798,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,19.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,7
11353,,survey-html-form,18,2.1.0,857151,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,11.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,7
10382,,survey-html-form,19,2.1.0,867534,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,1.0,instrument,gdp9ym7tpv.csv,7,5,1,1,1,1,7
10216,,survey-html-form,20,2.1.0,877751,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,25.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,7
6775,,survey-html-form,21,2.1.0,884527,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,16.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
12646,,survey-html-form,22,2.1.0,897174,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,17.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,3
8687,,survey-html-form,23,2.1.0,905862,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,14.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
16960,,survey-html-form,24,2.1.0,922823,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,5.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,7
15904,,survey-html-form,25,2.1.0,938727,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,6.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
7863,,survey-html-form,26,2.1.0,946591,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,4.0,human,gdp9ym7tpv.csv,7,7,7,7,7,7,7
11168,,survey-html-form,27,2.1.0,957760,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,13.0,instrument,gdp9ym7tpv.csv,7,7,1,1,1,1,7
1366,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,959128,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,,,gdp9ym7tpv.csv,,,,,,,
37751,,survey,29,3.0.0,996979,5694e7b5e0c800000b5a3841,697959de24a1c569e8bf5a40,697a268cadaf993ddb854f8f,,,gdp9ym7tpv.csv,,,,,,,
10320,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,10328,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,,,h1b1pkzxp7.csv,,,,,,,
20317,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 36 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>This is a pilot. There may be bugs. </p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,30646,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,,,h1b1pkzxp7.csv,,,,,,,
32429,,survey-html-form,2,2.1.0,63077,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,7.0,instrument,h1b1pkzxp7.csv,5,6,5,5,1,5,4
21501,,survey-html-form,3,2.1.0,84579,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,13.0,instrument,h1b1pkzxp7.csv,7,7,1,1,1,7,7
35289,,survey-html-form,4,2.1.0,119869,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,15.0,instrument,h1b1pkzxp7.csv,5,5,3,3,1,2,6
26677,,survey-html-form,5,2.1.0,146547,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,17.0,instrument,h1b1pkzxp7.csv,3,5,3,3,2,5,2
26303,,survey-html-form,6,2.1.0,172851,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,25.0,instrument,h1b1pkzxp7.csv,5,6,3,3,1,5,3
19897,,survey-html-form,7,2.1.0,192749,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,10.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
27855,,survey-html-form,8,2.1.0,220605,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,22.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
16147,,survey-html-form,9,2.1.0,236754,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,16.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
28192,,survey-html-form,10,2.1.0,264947,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,11.0,instrument,h1b1pkzxp7.csv,3,6,2,2,1,5,7
16409,,survey-html-form,11,2.1.0,281357,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,6.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
14167,,survey-html-form,12,2.1.0,295525,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,2.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
12794,,survey-html-form,13,2.1.0,308320,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,20.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
13207,,survey-html-form,14,2.1.0,321528,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,12.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
28597,,survey-html-form,15,2.1.0,350126,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,21.0,instrument,h1b1pkzxp7.csv,3,1,1,5,1,6,7
15429,,survey-html-form,16,2.1.0,365556,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,1.0,instrument,h1b1pkzxp7.csv,3,1,1,1,1,1,7
12508,,survey-html-form,17,2.1.0,378065,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,4.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
30330,,survey-html-form,18,2.1.0,408396,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,19.0,instrument,h1b1pkzxp7.csv,2,6,1,1,1,5,7
26684,,survey-html-form,19,2.1.0,435081,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,9.0,instrument,h1b1pkzxp7.csv,3,5,1,1,1,5,3
16882,,survey-html-form,20,2.1.0,451964,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,26.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
14152,,survey-html-form,21,2.1.0,466117,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,8.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
20130,,survey-html-form,22,2.1.0,486248,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,23.0,instrument,h1b1pkzxp7.csv,5,1,1,5,1,5,7
18277,,survey-html-form,23,2.1.0,504526,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,5.0,instrument,h1b1pkzxp7.csv,5,5,1,1,1,5,2
14280,,survey-html-form,24,2.1.0,518806,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,24.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
10664,,survey-html-form,25,2.1.0,529471,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,14.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
17737,,survey-html-form,26,2.1.0,547209,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,3.0,instrument,h1b1pkzxp7.csv,4,6,1,1,1,5,7
10125,,survey-html-form,27,2.1.0,557335,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,18.0,human,h1b1pkzxp7.csv,7,7,7,7,7,7,7
5864,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>You have completed the rating trials. Next, you will be directed to an optional survey.</p>
        <p>Please answer any of the questions on the next page that you are comfortable answering. After seeing the survey, you will be able to end the experiment.</p>
        <p>Click ‘Continue’ to proceed to the survey.</p>
    </div>
    ",html-button-response,28,2.1.0,563200,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,,,h1b1pkzxp7.csv,,,,,,,
73040,,survey,29,3.0.0,636330,5dec8925be656d35d4005320,697959de24a1c569e8bf5a40,697a24b2b5f0bec4aaede53d,,,h1b1pkzxp7.csv,,,,,,,
5645,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study on language perception. Its purpose is to help us understand what factors influence sentence construction. In the study, you will read a list of sentences and use rating scales to experess your opinions about the events described by each sentence. Following this, you will have the opportunity to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 15 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188 or grcbrown@stanford.edu. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906, or email at irbnonmed@stanford.edu.</p> 
            <p>Please save or print a copy of this page for your records</p>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>
    ",html-button-response,0,2.1.0,5694,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,,,h1rnn7jays.csv,,,,,,,
13752,"
    <div class=""gen_ins""; style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
        <p>During this study, you will see a series of sentences, presented one-by-one. Each sentence will describe an event. It will be followed by 7 statements. You must indicate on a scale how much you agree with each statement. Click along the rating scales to respond. There are a total of 36 trials, and this portion of the study is expected to take 15 minutes.</p>
        <p>After you complete this task, you will have the opportunity to complete an optional survey.</p>
        <p>This is a pilot. There may be bugs. </p>
        <p>If you understand the instructions and are ready to begin, click ‘Continue’.</p>
    </div>
    ",html-button-response,1,2.1.0,19451,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,,,h1rnn7jays.csv,,,,,,,
15104,,survey-html-form,2,2.1.0,34557,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,22.0,human,h1rnn7jays.csv,6,6,6,6,6,6,6
22340,,survey-html-form,3,2.1.0,56901,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,9.0,instrument,h1rnn7jays.csv,5,1,1,1,1,2,5
17636,,survey-html-form,4,2.1.0,74541,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,13.0,instrument,h1rnn7jays.csv,5,6,1,1,1,1,5
39331,,survey-html-form,5,2.1.0,113876,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,23.0,instrument,h1rnn7jays.csv,6,2,3,5,1,5,3
10973,,survey-html-form,6,2.1.0,124852,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,8.0,human,h1rnn7jays.csv,6,6,7,7,7,7,5
14102,,survey-html-form,7,2.1.0,138956,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,5.0,instrument,h1rnn7jays.csv,5,2,1,1,1,2,5
46533,,survey-html-form,8,2.1.0,185493,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,16.0,human,h1rnn7jays.csv,6,5,6,6,7,6,5
11907,,survey-html-form,9,2.1.0,197404,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,12.0,human,h1rnn7jays.csv,6,6,7,7,7,6,6
9893,,survey-html-form,10,2.1.0,207300,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,6.0,human,h1rnn7jays.csv,6,7,7,7,7,6,6
17870,,survey-html-form,11,2.1.0,225172,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,25.0,instrument,h1rnn7jays.csv,5,5,2,3,1,3,5
28221,,survey-html-form,12,2.1.0,253395,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,1.0,instrument,h1rnn7jays.csv,3,5,1,1,1,2,5
11601,,survey-html-form,13,2.1.0,264998,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,14.0,human,h1rnn7jays.csv,6,7,7,7,7,6,3
16969,,survey-html-form,14,2.1.0,281970,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,26.0,human,h1rnn7jays.csv,6,6,7,7,7,6,3
9842,,survey-html-form,15,2.1.0,291814,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,20.0,human,h1rnn7jays.csv,6,6,7,7,7,7,6
14939,,survey-html-form,16,2.1.0,306755,60870dd7e185006f4bc26266,697959de24a1c569e8bf5a40,697a26c72eeae1c990374e03,21.0,instrument,h1rnn7jays.csv,3,2,1,1,1,5,4
